,tweet,hashtags,ref_user,urls,label
512,gator chomp faggot shit ive ever seen life,,,,0.0
513,better,,user user user user user,,0.0
514,unreal crawling bed 13 hour nightshift next doors yappy little cunt dog wakes,,,,0.0
515,etes vous daccord avec bernard kouchner qui dit que nous devrions prendre plus de migrants,,url,,0.0
516,austin bought chocolates negro ate,,,,1.0
517,ching chong,,user user,,1.0
518,think lil corrected fucking retarded im losing brain cells,,user url,,0.0
519,men democrats see rights illegal aliens ms 13 terrorists etc,,,,1.0
520,first thought leftist muslim terrorist wrong nee,,user user user url,,1.0
521,herenni two parts personnboricua spicnpast presentnalive oppressedngiven cultural beautyn,,url,,0.0
522,smiling like retard,,url,,0.0
523,appear mad bomber van cleaned spic span got arrested,,,,0.0
524,hey cupcake shooter terrorist extremists leftist anti trumper anti leo thoughts noted th,,url,,0.0
525,happy bday gay faggot,,user user user,,0.0
526,people say grinch leak fake incineroar aint literally retarded,,,,0.0
527,yes u uneducated spic,,user user user,,1.0
528,according fox immigrants card carrying members ms 13 like evil hombres,,user url,,1.0
529,hes ching chong chicken nugger lol,,,,1.0
530,reported twat,,user user,,0.0
531,disgrace wants trash us make another shithole country,,user url,,1.0
532,1v1 riot shields round 11 cunt fuck game cunt,,,,0.0
533,legally say ching chong ping ling,,,,0.0
534,felt killed bujy faggot,,user,,0.0
535,bet didnt kids call names tell go back country lol,,user url,,1.0
536,yeah cunt ask im goin n shit,,user,,0.0
537,seeking support filmaker story negro yangaleader forgered revolt first black town free slaver,,user url,,1.0
538,cp3 socked nigga retarded,,url,,1.0
539,really dig stories immigrants coming usa making killing shit inspiring fr,,,,1.0
540,paul joseph watson stuck whiny incel cunt keep tear jerking quit acting macho hero c,,url,,0.0
541,three four years ago america shithole country,,user,,1.0
542,fucking retarded,,,,0.0
543,much interest benghazi murders even care raghead journalist nah gun,,url,,1.0
544,increase much dyke like babies dykes take pics iunno im drawing wherever,,,,0.0
545,tweeted last one doubling cunt,,url,,0.0
546,los quise fucking retarded,,,,0.0
547,got bollocks put name face tweet though pathetic cunt,,user,,0.0
548,russia could become civilized mongol hordes invaded,,user user user user,,1.0
549,agree let ukrainian refugees better,,user user,,1.0
550,everytime get train always cunt sat reserved seat,,,,0.0
551,whos serving today faggot,findom,,,0.0
552,saying tucker carson cant say anything negro,,,,1.0
553,dan fife biggest retard laconia even close,,,,0.0
554,raghead hours,,,,0.0
555,shit piss fuck cunt cocksucker motherfucker tits fart turd twat delete bc obscene af,,user,,0.0
556,ever fuck asian girl fucking mongoloid,,,,1.0
557,soros owned company used american tax dollars build app help illegal aliens evade authorities,,url,,1.0
558,united gonna ruin fuckin sunday lukaku better get dropped shit cunt,,,,0.0
559,land immigrants one alien simply latest arrival,,,,1.0
560,cd projekt ducking socially mongoloid,,user user,,0.0
561,see ching chong,,user user,,1.0
562,cunt rude yessi ignore,,user user,,0.0
563,ask trump winning country shithole ever since tiny trump elected lets vote,,user,,0.0
564,means fucking twat,nationalism impeachtrumpnow,user url,,0.0
565,boyfriend 24 man old twat one inch dick ya pc faggot lol lol follower,,user url,,0.0
566,fucking faggot,,url,,0.0
567,jonathan chait retarded,,url,,0.0
568,yeah negro,,user,,1.0
569,ninja seriously guy literally retarded every likes show,,user url,,0.0
570,yeah baby mongy,,user,,1.0
571,call n tell go back country,,user user user,,1.0
572,hurry faggot wanna see,,user,,0.0
573,silly little cunt think people affected plus,,user user url,,0.0
574,forget shithole countries,,user,,1.0
575,constantly bashing someone whos dead okay call gay person faggot im wrong,,,,0.0
576,support crackdown illegal immigrants numerous reasons wall wont stop anyt,,user url,,1.0
577,immigrants edge,,user,,1.0
578,called people shithole countries rapists murderers vehemently stating mi,,user url,,1.0
579,white says wassup nigger made video calling nigger,,url,,1.0
580,always early cant sleep twat,,user,,0.0
581,god damn fucking retard obviously know fucking saracasm either fucking bitch,,user,,1.0
582,called camo designed either colour blind person utter retard neithe,,user user url,,0.0
583,tried play telling hot guy bar nice try faggot ive seen,,,,0.0
584,see faggot floor,,user,,0.0
585,theyre hard know ching chong,,user,,1.0
586,negro got sample deposition album,,,,1.0
587,yeah youre scamming punk ass psych degree nigger woman,,user,,1.0
588,go facebook n see one twat blackface might scream,,,,0.0
589,whatever u say spic ps im actually latino,,user user user,,1.0
590,ok ching chong,,url,,1.0
591,lets kid nonwhite country 99 chance third world shithole one vote,,user,,1.0
592,yeah dodge wager course shitter gig retard go get bruises dad,,user,,0.0
593,extra retarded time,,url,,0.0
594,fuck nigger,,,,1.0
595,front group abetting flocking illegal aliens country good riddance,,user user,,1.0
596,probably weeb faggot,,user user,,0.0
597,dumbasses really think im hurt call chink ching chong whatever bish im even hurt lmao,,,,1.0
598,love mindset label people bloke hating feminazis,,user,,1.0
599,fucking scumbag cunt,,url,,0.0
600,retarded,,user,,0.0
601,im pussy boynwomen toyyysssnim spasticnits cybertasticnyou suck dicknonly aqw spicni,,url,,1.0
602,lying ahhh liberal feminazi gotcha,,user user,,0.0
603,yep thats quid pro quo peters supporting refugees,,user,,0.0
604,yay kelas ching chong today,,,,1.0
605,lets get twat banned,,url,,0.0
606,looking replies makes realize mentally retarded people nnthis depends situation b,,url,,1.0
607,get schwacked faggot,,user,,0.0
608,boy harass girls clubs fucking twat,,,,0.0
609,tragic history manchester united cunt tweets hes fucking disgrace,,url,,0.0
610,political violence common feature shithole countries america part club shitholes,,user,,1.0
611,talk according cristiano challenge nkoke youre faggotncristiano im billionaire,,url,,0.0
612,im sick seeing face news feed cunt,,,,0.0
613,actual fuck raging cunt,,user,,0.0
614,niggas getting beat dukes dyke girlfriend saying got much testosterone,,,,1.0
615,kinda looks like raghead tbh,,user,,1.0
616,hes correct gonna retarded music could fit guide line generation rap shit,,user user,,0.0
617,much twat amp deserves gets wonder lords name saville paed,,user url,,1.0
618,calling faggot talking theres difference gays faggots gay guys l,,url,,1.0
619,calling africa haiti shithole countries wrong,,user,,1.0
620,still trying remember trump called haiti african nations shithole countries,,user user user,,1.0
621,nah clearly joke know single thing person already seems like twat,,user,,0.0
622,calling faggot clapping cheeks nigga,,user user,,1.0
623,charlie sloth mongy cunt,,,,1.0
624,thank ching chong lala,,user,,1.0
625,peace chocolate treats syrian refugees reach international space station,,url url,,1.0
626,hold previous 10 years retarded redneck hold ton,,user user user url,,0.0
627,actually whispering bing bong ching chong nukes may wrong,,url,,0.0
628,illegal immigrants come shithole countries,,url,,1.0
629,calling faggot slut unnnhola go earn money sucking,,user,,0.0
630,okay white,auspol,url,,1.0
631,kys faggot one likes,,user,,1.0
632,fuk u ya fukin pussy ass bitch go home faggot ass bitch yo momma watch ya podcasts,fuku,user,,0.0
633,calling wiz one hit wonder means retard,,,,0.0
634,twat say wrong day praised emri,,user,,0.0
635,say tag right denilson spic,,user user user user,,1.0
636,dirtiest chinaman criminal lee hsien loong inciting racial hatred malaysian chinamen,,user user url,,1.0
637,dni want bloke site chinaman lol,,url,,1.0
638,flux mean faggot fucks cant find boyfriend,fluxisamotherfuckerandabitch,,,0.0
639,canada control borders mongoloid shoulders poland,,user user,,1.0
640,secret instagram thats main yourre white girl say nigger,,user url,,1.0
641,trump incites hate daily blames victims guns shithole trump reacting,pittsburgh,url,,0.0
642,still live every city sa informal settlements shacks common shithole countries,,user,,1.0
643,palabek refugee settlement centre lamwo district host 31173 south sudanese refugees,uganda,,,1.0
644,todays ridiculously vapid intolerant cunt radiction brought letter currently ascender transitio,,url,,0.0
645,cunt needs suspending,,user url,,1.0
646,ripley someone whod illegal aliens getting smuggled,,user user user user,,1.0
647,obama member ching chong club photos blazing ganga,,user user,,1.0
648,gavin mc innes nusing words asfaggot nigger slutare context swear words go 2 old black g,,url,,1.0
649,literally heard co worker cuss boyfriend phone calling retard fat fuck like tak,,url,,0.0
650,im middle aged love white women okay white,,user user,,1.0
651,im fairness help every umpire mids prem full retard went au,,user url,,0.0
652,homie gloria pulled place finna spic amp span folded drawers hate cleaning,,,,0.0
653,important tangent chocolate pretzels retard food nnyou guys nnme horse foreskinnnyou guys,,url,,0.0
654,bitches say crazy really retarded,,,,0.0
655,many us could keep spic n span kitchen lived 8000 feet without electricity tap water,,url,,0.0
656,true report today said 22 million illegal aliens us,,user url,,1.0
657,africa ya know place shithole countries located,,url,,1.0
658,mooooooom immigrants broke laaaaaawwww,,user user user,,1.0
659,another season dicking mongy teams 6 0 championship next year,,,,0.0
660,faggot,,user,,0.0
661,calling people insensitive thats best tweet day daft cunt,,user,,0.0
662,found another liberal retard,,url,,0.0
663,bother close stuff people constantly make ching chong jokes hj,,user url,,1.0
664,hear sick leftists aka democrats want bring migrants illegal,,url url,,0.0
665,yeah speak bit japanese ching chong bing bong egg rice hes fucking gone search,,user,,1.0
666,sad cunt,,user user,,0.0
667,paging dr faggot,,,,1.0
668,awe retarded,,user user,,0.0
669,im even offended anymore jkfsd like jokes literally went typed ching chong unironically,,user,,1.0
670,play dayyou deluded twat omd slap quickly remove,,user,,0.0
671,pitchblende radius mongoloid superindividual,,,,1.0
672,ever heard europe acting like im fucking shithole human r,,user url,,1.0
673,act tiresome literally accomplished nothing efforts thwart nazi cunt,,user url,,1.0
674,soulless fucking twat,,user,,0.0
675,hey thought hated called retard,,user,,0.0
676,fled country impending shithole status im sure european countries w,,user user url,,1.0
677,excuse fuck illegal aliens think,sendthemback,user,,1.0
678,la faute aux migrants,,,,1.0
679,yep thinking back whole feminazi movement started woman may hire potential w,,url,,0.0
680,called asked someone speaks english cause like spics answer phone called wetback,,user,,1.0
681,shit retarded inverse always applied matter dumb meme left right lit,,url,,0.0
682,bowls chinaman scrambled seam rarely bowls chinaman ball landing seam,,user user,,1.0
683,cashew glade mongoloid three headed,,,,0.0
684,obvious ching chong suppose abuse animal something,,user user user user user,,1.0
685,literally got ding dong ditched likely 12 year old faggot thats cracking right jake paul apparel,,,,0.0
686,man cant wait apprenticeship quit job leave shithole company maybe even gtfo country,,,,0.0
687,big dyke energy,,user,,1.0
688,pretty much made say retard every,,,,0.0
689,mass murderer cross caravan come shithole countr,,user url,,1.0
690,keelah lil drunk ass retarded,,,,0.0
691,amazing clean call today dancers spic spoc ready weekend shows,,user,,1.0
692,bring disease excised great sorrow must destroyed,,user,,0.0
693,call dirty spic shove nail toenail plz,,url,,1.0
694,black youtubers demonetized say nigger really wanna say nigger channel,,,,1.0
695,ummmm buddy must retarded,,user user user user,,0.0
696,really thought man retarded though,,user user,,0.0
697,iron lung blimp cat soup,,url,,0.0
698,okay white bruh,,user user,,1.0
699,cia trying kill say nigger,,user user user user user user url,,1.0
700,wonder spic gets,,user user,,1.0
701,okay white motion suspiciously delayed,,url url,,1.0
702,yeah leave alone faggot,,url,,0.0
703,im glad read silly spic like ever attain hold entry level jobs swing ham,,user url,,1.0
704,accept american refugees yet im afraid safe millions americans stay co,,user url,,1.0
705,refugees sent back libya stream,,url,,1.0
706,daily dose ching chong ling longs,,url,,1.0
707,stop littering faggot,,user,,0.0
708,sorry time earls mom yelled called furry faggot,,,,1.0
709,give past hour ive trying take decent picture eyes keep coming retarded,,,,0.0
710,fat balding retard supposed foster care lmaooo,,user,,0.0
711,border patrol agents discover nearly 200 illegal immigrants remote arizona desert,dtmag,url,,1.0
712,flipped guy used crush best friend thinks fuck im dead fuck dumb cunt,,,,0.0
